VALIDATED_BY,PUBLICATION,VALID,VILLAGE,LOCATION,STATE_NEW,LATITUDE,LONGITUDE,LAT_LONG,COUNTY|PARISH,STATE_OLD,MONTH_TEXT,MONTH_NUM,DAY,,YEAR,IMAGE|PAGE,
Dale,The spirit of democracy ,1,N/A (sold by John M. Kirkbride),Woodsfield,OH,39.751516,-81.075921,"39.751516,-81.075921",,Ohio,March,3,16,,1859, Image 2,
Dale,The spirit of democracy ,1,N/A (sold by John M. Kirkbride),Woodsfield,OH,39.751516,-81.075921,"39.751516,-81.075921",,Ohio,March,3,23,,1859, Image 3,
Dale,The spirit of democracy ,1,N/A (sold by John M. Kirkbride),Woodsfield,OH,39.751516,-81.075921,"39.751516,-81.075921",,Ohio,May,5,18,,1859, Image 3,
Dale,The spirit of democracy ,1,N/A (sold by John M. Kirkbride),Woodsfield,OH,39.751516,-81.075921,"39.751516,-81.075921",,Ohio,May,5,25,,1859, Image 3,
Dale,The spirit of democracy ,1,N/A (sold by John M. Kirkbride),Woodsfield,OH,39.751516,-81.075921,"39.751516,-81.075921",,Ohio,April,4,27,,1859, Image 3,
Dale,Spirit of Jefferson ,1,N/A,Charles Town,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,23,,1859, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,24,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,19,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,18,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,14,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,22,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,5,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,4,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,22,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,23,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,15,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,23,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,28,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,17,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,18,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,14,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,28,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,26,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,27,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,7,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,21,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,11,,1860, Image 3,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,11,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,12,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,25,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,26,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,21,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,17,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,16,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,4,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,5,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,6,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,11,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,12,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,9,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,7,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,4,,1860, Image 3,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,2,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,3,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,5,,1860, Image 3,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,3,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,4,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,6,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,20,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,11,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,30,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,1,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,1,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,7,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,10,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,16,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,25,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,29,,1860, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,13,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,15,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,25,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,8,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,10,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,19,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,17,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,18,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,22,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,24,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,1,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,1,,1860, Image 4,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,8,,1860, Image 1,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,June,6,15,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,May,5,4,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,June,6,8,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,April,4,27,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,May,5,25,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,June,6,1,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,January,1,6,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,January,1,27,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,February,2,3,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,April,4,13,,1860, Image 4,
Dale,The Bossier banner ,1,N/A,Bellevue,LA,47.615471,-122.207221,"47.615471,-122.207221", Bossier Parish,La.,June,6,22,,1860, Image 4,
Dale,The south-western ,1,N/A,Shreveport,LA,32.498202,-93.750228,"32.498202,-93.750228",,La.,August,8,29,,1860, Image 4,
Dale,The south-western ,1,N/A,Shreveport,LA,32.498202,-93.750228,"32.498202,-93.750228",,La.,September,9,5,,1860, Image 4,
Dale,The south-western ,1,N/A,Shreveport,LA,32.498202,-93.750228,"32.498202,-93.750228",,La.,August,8,22,,1860, Image 4,
Dale,The south-western ,1,N/A,Shreveport,LA,32.498202,-93.750228,"32.498202,-93.750228",,La.,September,9,12,,1860, Image 4,
Dale,The south-western ,1,N/A,Shreveport,LA,32.498202,-93.750228,"32.498202,-93.750228",,La.,September,9,19,,1860, Image 4,
Dale,The weekly Mississippian ,1,N/A (sold by J.B. Morey),Jackson,MS,32.289656,-90.184201,"32.289656,-90.184201",,Miss.,March,3,7,,1860, Image 3,
Dale,The weekly Mississippian ,1,N/A (sold by J.B. Morey),Jackson,MS,32.289656,-90.184201,"32.289656,-90.184201",,Miss.,February,2,22,,1860, Image 3,
Dale,Daily national Democrat,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,30,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,7,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,26,,1861, Image 1,
Dale,Daily national Democrat ,1,New Lebanon,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,27,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,3,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,5,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,1,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,2,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,9,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,10,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,13,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,12,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,7,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,16,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,8,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,18,,1861, Image 2,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,30,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,23,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,24,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,25,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,24,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,26,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,10,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,11,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,22,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,14,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,10,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,16,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,7,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,8,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,20,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,23,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,16,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,26,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,23,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,20,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,21,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,30,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,2,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,29,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,19,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,7,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,10,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,3,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,4,,1861, Image 1,
Dale,Daily national Democrat ,1,N/A,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,16,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,13,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,18,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,19,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,2,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,3,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,4,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,14,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,17,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,24,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,26,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,5,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,28,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,2,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,9,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,7,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,29,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,9,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,19,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,21,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,22,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,19,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,6,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,2,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,7,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,28,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,23,,1861, Image 3,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,24,,1861, Image 3,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,20,,1861, Image 3,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,22,,1861, Image 3,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,January,1,19,,1861, Image 3,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,16,,1861, Image 4,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,24,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,26,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,23,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,21,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,22,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,15,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,10,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,5,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,2,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,3,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,1,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,27,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,11,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,15,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,18,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,19,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,28,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,22,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,26,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,27,,1861, Image 1,
